3,DSC03215s.jpg,17 October 2011,Jaroslaw Dobrowolski,"Alabaster bathtub, wreck of a vintage car"
3,DSC03217s.jpg,17 October 2011,Jaroslaw Dobrowolski,The garden
3,DSC03218s.jpg,17 October 2011,Jaroslaw Dobrowolski,The garden
3,DSC03219s.jpg,17 October 2011,Jaroslaw Dobrowolski,"New buildings in the garden, ducks"
3,DSC03220s.jpg,17 October 2011,Jaroslaw Dobrowolski,Chamber N of the gateway
3,DSC03222s.jpg,17 October 2011,Jaroslaw Dobrowolski,Main entrance gate
3,DSC03227s.jpg,17 October 2011,Jaroslaw Dobrowolski,Ruined hall S of the gateway
3,DSC03228s.jpg,17 October 2011,Jaroslaw Dobrowolski,Ruined hall S of the gateway
3,DSC03229s.jpg,17 October 2011,Jaroslaw Dobrowolski,"Street S of the enclosure, looking E"
3,IMG_2977s.jpg,1 September 2022,Nur Atiya,Arch of the entrance gate in main facade
3,IMG_2979s.jpg,1 September 2022,Nur Atiya,"Main façade, south side"
3,IMG_2981s.jpg,1 September 2022,Nur Atiya,"Main façade, south side"
3,IMG_2982s.jpg,1 September 2022,Nur Atiya,"Main façade, south end"
3,IMG_2984s.jpg,1 September 2022,Nur Atiya,"Main façade, south end"
3,IMG_2985s.jpg,1 September 2022,Nur Atiya,"Main façade, street view from S"
3,IMG_2987s.jpg,1 September 2022,Nur Atiya,"Main façade northern part, street view from S"
3,IMG_2988s.jpg,1 September 2022,Nur Atiya,"Main façade, north of the main entrance"
3,IMG_2989s.jpg,1 September 2022,Nur Atiya,Main entrance in the street facade
3,IMG_2990s.jpg,1 September 2022,Nur Atiya,"Main entrance in the street façade, upper part"
3,IMG_2991s.jpg,1 September 2022,Nur Atiya,"First vestibule, N side"
3,IMG_2992s.jpg,1 September 2022,Nur Atiya,"First vestibule, N side"
3,IMG_2997s.jpg,1 September 2022,Nur Atiya,First vestibule
3,IMG_2998s.jpg,1 September 2022,Nur Atiya,"First vestibule, N side"
3,IMG_3000s.jpg,1 September 2022,Nur Atiya,Arch of the gate between first and second vestibules
3,IMG_3001s.jpg,1 September 2022,Nur Atiya,"First vestibule, N side"
3,IMG_3002s.jpg,1 September 2022,Nur Atiya,"First vestibule, N side"
3,IMG_3003s.jpg,1 September 2022,Nur Atiya,"Side door in the first vestibule, N side"
3,IMG_3004s.jpg,1 September 2022,Nur Atiya,Door-leaf of the gate between 1st / 2nd vestibules
3,IMG_3005s.jpg,1 September 2022,Nur Atiya,Door-leaf of the gate between 1st / 2nd vestibules
3,IMG_3006s.jpg,1 September 2022,Nur Atiya,"Second vestibule, S side"
3,IMG_3007.jpg,1 September 2022,Nur Atiya,"Second vestibule, S side"
3,IMG_3008s.jpg,1 September 2022,Nur Atiya,"Second vestibule, gate to the garden"
3,IMG_3010s.jpg,1 September 2022,Nur Atiya,"Second vestibule, gate to the garden"
3,IMG_3011s.jpg,1 September 2022,Nur Atiya,"Second vestibule, S side"
3,IMG_3012s.jpg,1 September 2022,Nur Atiya,"Second vestibule, S side"
3,IMG_3013s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3015s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3016s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3017s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3018s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3019s.jpg,1 September 2022,Nur Atiya,"Second vestibule, N side"
3,IMG_3021s.jpg,1 September 2022,Nur Atiya,"Gate to the garden, view from the back"
3,IMG_3022s.jpg,1 September 2022,Nur Atiya,"Second vestibule, looking east"
3,IMG_3023s.jpg,1 September 2022,Nur Atiya,"Gateway looking east, N side"
3,IMG_3025s.jpg,1 September 2022,Nur Atiya,Alabaster bathtub in the garden
3,IMG_3027s.jpg,1 September 2022,Nur Atiya,Alabaster bathtub in the garden
3,IMG_3028s.jpg,1 September 2022,Nur Atiya,"Second vestibule, new buildings in the garden"
3,IMG_3029s.jpg,1 September 2022,Nur Atiya,View of the gateway from the garden
3,IMG_3030s.jpg,1 September 2022,Nur Atiya,Arches of the gateway seen from the garden
3,IMG_3032s.jpg,1 September 2022,Nur Atiya,View of the gateway from the garden
3,IMG_3033s.jpg,1 September 2022,Nur Atiya,"First vestibule, N side"
3,IMG_3035s.jpg,1 September 2022,Nur Atiya,New buildings in the garden
3,IMG_3040s.jpg,1 September 2022,Nur Atiya,New buildings in the garden
3,IMG_3041s.jpg,1 September 2022,Nur Atiya,New buildings in the garden
3,IMG_3045s.jpg,1 September 2022,Nur Atiya,Date 1292 AH in the grille in arch of the main gate
3,IMG_3040s.jpg,1 September 2022,Nur Atiya,Grille in the arch of the main gate
3,IMG_3049s.jpg,1 September 2022,Nur Atiya,Mihrab in the hall S of the gateway
3,IMG_3051s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3053s.jpg,1 September 2022,Nur Atiya,Ruined hall S of the gateway
3,IMG_3054s.jpg,1 September 2022,Nur Atiya,Detail of the second gateway (first vestibule)
3,IMG_3056s.jpg,1 September 2022,Nur Atiya,Main façade – N end
3,IMG_3058s.jpg,1 September 2022,Nur Atiya,"Main façade, N side, N bay"
3,IMG_3059s.jpg,1 September 2022,Nur Atiya,"Main façade, N side, central bay"
3,IMG_3060s.jpg,1 September 2022,Nur Atiya,"Main façade, N side, S bay"
3,IMG_3061s.jpg,1 September 2022,Nur Atiya,Entrance gate in the main façade
3,IMG_3062s.jpg,1 September 2022,Nur Atiya,"Main façade, S side, N bay"
3,IMG_3063s.jpg,1 September 2022,Nur Atiya,"Main façade, S side, central bay"
3,IMG_3064s.jpg,1 September 2022,Nur Atiya,"Main façade, S side, S bay"
3,IMG_3065s.jpg,1 September 2022,Amr Abotawila,Main façade – S end
3,IMG_3066s.jpg,1 September 2022,Amr Abotawila,"South elevation, SE corner of enclosure"
3,IMG_3067s.jpg,1 September 2022,Amr Abotawila,"South elevation, SE corner of enclosure"
3,IMG_3068s.jpg,1 September 2022,Amr Abotawila,South elevation of the enclosure
3,IMG_3069s.jpg,1 September 2022,Amr Abotawila,Side entrance in the S wall of the enclosure
3,IMG_3070s.jpg,1 September 2022,Amr Abotawila,Entrance in the W (back) side of the enclosure
3,IMG_3071s.jpg,1 September 2022,Amr Abotawila,Entrance in the W (back) side of the enclosure
3,IMG_3074s.jpg,1 September 2022,Amr Abotawila,North elevation of the enclosure
3,IMG_3075s.jpg,1 September 2022,Amr Abotawila,Window in the north elevation of the enclosure
3,IMG_3076s.jpg,1 September 2022,Amr Abotawila,Window in the north elevation of the enclosure
3,IMG_3077s.jpg,1 September 2022,Amr Abotawila,"North elevation, NE corner of the enclosure"
3,IMG_3078s.jpg,1 September 2022,Amr Abotawila,North elevation of the enclosure
3,P1170381s.jpg,20 November 2014,Jaroslaw Dobrowolski,"Gate between 1st / 2nd vestibules, S side"
3,P1170383s.jpg,20 November 2014,Jaroslaw Dobrowolski,"Gate between 1st / 2nd vestibules, S side"
4,IMG_4824s.jpg,18 August 2022,Hadeer Ahmad,"Gateway, back (W) facade"
4,IMG_4825s.jpg,18 August 2022,Hadeer Ahmad,"Gateway, back (W) facade"
4,IMG_4826s.jpg,18 August 2022,Hadeer Ahmad,"Window, back (W) facade"
4,IMG_4828s.jpg,18 August 2022,Hadeer Ahmad,NE corner of the enclosure
4,IMG_4829s.jpg,18 August 2022,Hadeer Ahmad,Street corner view of the N and E elevations 
4,IMG_4830s.jpg,18 August 2022,Hadeer Ahmad,Street corner view of the N and E elevations 
4,IMG_4831s.jpg,18 August 2022,Hadeer Ahmad,Window in the north elevation of the enclosure
4,IMG_4832s.jpg,18 August 2022,Hadeer Ahmad,Window in the north elevation of the enclosure
4,IMG_4833s.jpg,18 August 2022,Hadeer Ahmad,Window in the north elevation of the enclosure
4,IMG_4834s.jpg,18 August 2022,Hadeer Ahmad,Window in the north elevation of the enclosure
4,IMG_4835s.jpg,18 August 2022,Hadeer Ahmad,N side window of the sabil in NW corner
4,IMG_4836s.jpg,18 August 2022,Hadeer Ahmad,N side window of the sabil in NW corner
4,IMG_4837s.jpg,18 August 2022,Hadeer Ahmad,"Sabil, central window, NW corner"
4,IMG_4841s.jpg,18 August 2022,Hadeer Ahmad,"Main gateway, W. side"
4,IMG_4842s.jpg,18 August 2022,Hadeer Ahmad,Window in the western façade
4,IMG_4844s.jpg,18 August 2022,Hadeer Ahmad,Window in the western façade
4,IMG_4845s.jpg,18 August 2022,Hadeer Ahmad,W side window of thesabil in NW corner
4,IMG_4846s.jpg,18 August 2022,Hadeer Ahmad,"Sabil, central window, NW corner"
4,IMG_4849s.jpg,18 August 2022,Hadeer Ahmad,Street corner view of the N and W elevations
4,IMG_4851s.jpg,18 August 2022,Hadeer Ahmad,Street corner view of the N and W elevations
4,IMG_4852s.jpg,18 August 2022,Hadeer Ahmad,Windows in the S end of the W elevation
4,IMG_4853s.jpg,18 August 2022,Hadeer Ahmad,Windows in the S end of the W elevation
4,IMG_4854s.jpg,18 August 2022,Hadeer Ahmad,Grouped windows in the S end of the W. façade
4,IMG_4856s.jpg,18 August 2022,Hadeer Ahmad,View of the S end of the main W façade
4,IMG_4857s.jpg,18 August 2022,Hadeer Ahmad,"Street view from Sultan Ahmad Street, looking SW "
4,IMG_4859s.jpg,18 August 2022,Hadeer Ahmad,"Street view from Sultan Ahmad treet, looking SW "
4,DSC_9641s.jpg,10 December 2022,Jaroslaw Dobrowolski,
4,DSC_9646s.jpg,10 December 2022,Jaroslaw Dobrowolski,
4,DSC_9648s.jpg,10 December 2022,Jaroslaw Dobrowolski,
4,DSC_9651s.jpg,10 December 2022,Jaroslaw Dobrowolski,
4,JD_4830s.jpg,8 September 2015,Jaroslaw Dobrowolski,Muqarnas hood over the main entrance recess
4,JD_4831s.jpg,8 September 2015,Jaroslaw Dobrowolski,Muqarnas hood over the main entrance recess
4,JD_4832s.jpg,8 September 2015,Jaroslaw Dobrowolski,Muqarnas hood over the main entrance recess
5,DSC_2643s.jpg,23 May 2022,,
5,IMG_2620s.jpg,18 August 2022,Amr Abutawila,"View of the couryard, looking N"
5,IMG_2621s.jpg,18 August 2022,Amr Abutawila,"View of the couryard, looking NW"
5,IMG_2625s.jpg,18 August 2022,Amr Abutawila,"View of the couryard, looking NE"
5,IMG_2628s.jpg,18 August 2022,Amr Abutawila,"View of the couryard, looking SE"
5,IMG_2629s.jpg,18 August 2022,Amr Abutawila,"View of the couryard, looking SW"
5,IMG_2630s.jpg,18 August 2022,Amr Abutawila,"Gate in the N wall, view from inside"
5,IMG_2631s.jpg,18 August 2022,Amr Abutawila,Marble inscription panel installed on W wall
5,IMG_2632s.jpg,18 August 2022,Amr Abutawila,"View of a marble cenotaph, looking N"
5,IMG_2633s.jpg,18 August 2022,Amr Abutawila,"View of a marble cenotaph, looking N"
5,IMG_2634s.jpg,18 August 2022,Amr Abutawila,"Detail of a marble cenotaph, S side"
5,IMG_2635s.jpg,18 August 2022,Amr Abutawila,"Detail of a marble cenotaph, S side"
5,IMG_2636s.jpg,18 August 2022,Amr Abutawila,Inscription on the marble shahid on cenotaph
5,IMG_2637s.jpg,18 August 2022,Amr Abutawila,Marble shahid on cenotaph
5,IMG_2638s.jpg,18 August 2022,Amr Abutawila,"Marble cenotaph, W side"
5,IMG_2639s.jpg,18 August 2022,Amr Abutawila,"Marble cenotaph, N side"
5,IMG_2640s.jpg,18 August 2022,Amr Abutawila,"Marble cenotaph, detail, N side"
5,IMG_2641s.jpg,18 August 2022,Amr Abutawila,"Marble cenotaph, detail, N side"
5,IMG_2642s.jpg,18 August 2022,Amr Abutawila,Limestone cenotaph
5,IMG_2643s.jpg,18 August 2022,Amr Abutawila,Limestone cenotaph
5,IMG_2644s.jpg,18 August 2022,Amr Abutawila,Limestone cenotaph
5,IMG_2645s.jpg,18 August 2022,Amr Abutawila,Limestone cenotaph
5,IMG_2646s.jpg,18 August 2022,Amr Abutawila,Inscription on limestone cenotaph
5,IMG_2647s.jpg,18 August 2022,Amr Abutawila,Limestone cenotaph
5,IMG_2648s.jpg,18 August 2022,Amr Abutawila,Inscription on limestone cenotaph
5,IMG_2649s.jpg,18 August 2022,Amr Abutawila,"Funerary courtyard, view looking NE"
5,IMG_2650s.jpg,18 August 2022,Amr Abutawila,Limestone cenotaph
5,IMG_2651s.jpg,18 August 2022,Amr Abutawila,Inscription on limestone cenotaph
5,IMG_2652s.jpg,18 August 2022,Amr Abutawila,"Limestone cenotaph, looking E"
5,IMG_2653s.jpg,18 August 2022,Amr Abutawila,"Limestone cenotaph, SW corner of courtyard"
5,IMG_2654s.jpg,18 August 2022,Amr Abutawila,"View of a Limestone tombmarker, lookinge"
5,IMG_2655s.jpg,18 August 2022,Amr Abutawila,"Damaged marble cenotaph, S side"
5,IMG_2656s.jpg,18 August 2022,Amr Abutawila,Attempts to repair the marble cenotaph with cement
5,IMG_2657s.jpg,18 August 2022,Amr Abutawila,Attempts to repair the marble cenotaph with cement
