"Resource ID(s)","Resource type","Status","Contributed by","Document extract","Title","Caption","Keywords - Subject","Keywords - Emotion","Keywords - Event","Keywords - Other","Named person(s)","Country","Date","Original filename","Extracted text","Credit","Notes","Keywords - Recognised","Keywords - Landmark","Accessibility - Alt Text","Accessibility - Extended Description","Camera make / model","Source"
1328,"Photo","Active","Thomas Huet","","Site 8","lat=32.2679584553, lon=36.5376845948","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0065.tif","","Site 8","","","","","","",""
1327,"Photo","Active","Thomas Huet","","Site 8","lat=32.2679584553, lon=36.5376845948","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0066.tif","","Site 8","","","","","","",""
1326,"Photo","Active","Thomas Huet","","Site 8","lat=32.2679584553, lon=36.5376845948","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0070.tif","","Site 8","","","","","","",""
1325,"Photo","Active","Thomas Huet","","Site 8","lat=32.2679584553, lon=36.5376845948","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0069.tif","","Site 8","","","","","","",""
1324,"Photo","Active","Thomas Huet","","Site 8","lat=32.2679584553, lon=36.5376845948","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0068.tif","","Site 8","","","","","","",""
1323,"Photo","Active","Thomas Huet","","Site 8","lat=32.2679584553, lon=36.5376845948","","","","","","","1998-05-12","APAAME_19980512_DLK-0067.tif","","Site 8","","","","","","",""
1322,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0071.tif","","Jabal Ku'ais SHS Site 002","","","","","","",""
1321,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0074.tif","","Jabal Ku'ais","","","","","","",""
1319,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0072.tif","","Jabal Ku'ais","","","","","","",""
1320,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0073.tif","","Jabal Ku'ais","","","","","","",""
1318,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0075.tif","","Jabal Ku'ais","","","","","","",""
1317,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0076.tif","","Jabal Ku'ais","","","","","","",""
1316,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0077.tif","","Jabal Ku'ais","","","","","","",""
1315,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0078.tif","","Jabal Ku'ais","","","","","","",""
1314,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0079.tif","","Jabal Ku'ais","","","","","","",""
1313,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0080.tif","","Jabal Ku'ais","","","","","","",""
1312,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0081.tif","","Jabal Ku'ais","","","","","","",""
1311,"Photo","Active","Thomas Huet","","Quttein Corrals 2","to:32.2680888889, 36.607375 (Quttein Corrals 2); SL98/7.37, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0084.tif","","Hut East of Jabal Ku'ais, Corrals 2","","","","","","",""
1310,"Photo","Active","Thomas Huet","","Quttein Corrals 1","to:32.2729879009, 36.6051957478 (Quttein Corrals 1); SL98/7.36, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0083.tif","","Hut East of Jabal Ku'ais, Corrals 1","","","","","","",""
1309,"Photo","Active","Thomas Huet","","Jabal Ku'ais. SHS Site 002","lat=32.2837665827, lon=36.599950717","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0082.tif","","Jabal Ku'ais","","","","","","",""
1308,"Photo","Active","Thomas Huet","","Quttein Corrals 3, Quttein Kite 17","to:32.2596776627, 36.6379160569 (Quttein Corrals 3); to:32.2588797567, 36.6404421981 (Quttein Kite 17)","","","","","","Jordan,JORDAN","1998-05-12","APAAME_19980512_DLK-0085.tif","","KITE 5, KITE + HUTS EAST OF JABAL KU'AIS","","","","","","",""
1307,"Photo","Active","Thomas Huet","","Quttein Kite 53","to:32.2713166667, 36.6486138889 (Quttein Kite 53); SL98/8.2, jf","","","","","","Jordan,JORDAN","1998-05-12","APAAME_19980512_DLK-0086.tif","","KITE 5, KITE + HUTS EAST OF JABAL KU'AIS","","","","","","",""
1306,"Photo","Active","Thomas Huet","","SHS Site 104","lat=32.3105660252, lon=36.6558225637","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0087.tif","","SHS SITE 104, SITE EAST OF UMM EL-QUTTEIN","","","","","","",""
1305,"Photo","Active","Thomas Huet","","Quttein Kite 32","to:32.27115, 36.6702166667 (Quttein Kite 32)","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0090.tif","","KITE 3, KITE EAST OF MUKEIFTE","","","","","","",""
1304,"Photo","Active","Thomas Huet","","SHS Site 104","lat=32.3105660252, lon=36.6558225637","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0088.tif","","SHS SITE 104, SITE EAST OF UMM EL-QUTTEIN","","","","","","",""
1303,"Photo","Active","Thomas Huet","","TOWARDS UMM EL-QUTTEIN","SL98/8.5, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0089.tif","","TOWARDS UMM EL-QUTTEIN","","","","","","",""
1302,"Photo","Active","Thomas Huet","","Quttein Kite 32","to:32.27115, 36.6702166667 (Quttein Kite 32)","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0091.tif","","KITE 3, KITE EAST OF MUKEIFTE","","","","","","",""
1301,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0092.tif","","DEIR EL-KAHF","","","","","","",""
1300,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0093.tif","","DEIR EL-KAHF","","","","","","",""
1298,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0094.tif","","DEIR EL-KAHF","","","","","","",""
1299,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0095.tif","","DEIR EL-KAHF","","","","","","",""
1297,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0096.tif","","DEIR EL-KAHF","","","","","","",""
1295,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0097.tif","","DEIR EL-KAHF","","","","","","",""
1296,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0098.tif","","DEIR EL-KAHF","","","","","","",""
1294,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0099.tif","","DEIR EL-KAHF","","","","","","",""
1293,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0100.tif","","DEIR EL-KAHF","","","","","","",""
1292,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0101.tif","","DEIR EL-KAHF","","","","","","",""
1291,"Photo","Active","Thomas Huet","","SOUTH FROM DEIR EL-KAHF","SL98/8.19, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0103.tif","","SOUTH FROM DEIR EL-KAHF","","","","","","",""
1290,"Photo","Active","Thomas Huet","","Deir el-Kahf","lat=32.2811875293, lon=36.8383639234","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0102.tif","","DEIR EL-KAHF","","","","","","",""
1289,"Photo","Active","Thomas Huet","","Idham Reservoir 2","lat=32.2571906491, lon=36.8354259461","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0104.tif","","RESERVOIRS, SITE 6","","","","","","",""
1288,"Photo","Active","Thomas Huet","","Idham Reservoir 2","lat=32.2571906491, lon=36.8354259461","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0105.tif","","RESERVOIRS, SITE 6","","","","","","",""
1287,"Photo","Active","Thomas Huet","","Idham Reservoir 2","lat=32.2571906491, lon=36.8354259461","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0106.tif","","RESERVOIRS, SITE 6","","","","","","",""
1286,"Photo","Active","Thomas Huet","","Idham Reservoir 2","lat=32.2571906491, lon=36.8354259461","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0107.tif","","RESERVOIRS, SITE 6","","","","","","",""
1285,"Photo","Active","Thomas Huet","","Idham Reservoir 2","lat=32.2571906491, lon=36.8354259461","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0108.tif","","RESERVOIRS, SITE 6","","","","","","",""
1284,"Photo","Active","Thomas Huet","","Idham Reservoir 2, Aritein Kite 14","""Idham Reservoir 2"" lat=32.2571906491, lon=36.8354259461; ""Aritein Kite 14"" lat=32.2257777778, lon=36.9301972222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0109.tif","","BETWEEN SITE 6 AND SAFAWI","","","","","","",""
1283,"Photo","Active","Thomas Huet","","Idham Reservoir 2, Aritein Kite 14","""Idham Reservoir 2"" lat=32.2571906491, lon=36.8354259461; ""Aritein Kite 14"" lat=32.2257777778, lon=36.9301972222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0110.tif","","BETWEEN SITE 6 AND SAFAWI, WHEEL HOUSES","","","","","","",""
1282,"Photo","Active","Thomas Huet","","Aritein Kite 35","lat=32.2457871991, lon=36.9703053154","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0111.tif","","BETWEEN SITE 6 AND SAFAWI, KITE","","","","","","",""
1281,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0112.tif","","JAWA","","","","","","",""
1280,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0114.tif","","JAWA","","","","","","",""
1279,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0115.tif","","JAWA","","","","","","",""
1278,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0116.tif","","JAWA","","","","","","",""
1277,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0113.tif","","JAWA","","","","","","",""
1276,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0117.tif","","JAWA","","","","","","",""
1275,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0118.tif","","JAWA","","","","","","",""
1274,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0119.tif","","JAWA","","","","","","",""
1273,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0120.tif","","JAWA","","","","","","",""
1272,"Photo","Active","Thomas Huet","","Jawa","lat=32.3351472222, lon=37.0033472222","","","","","","Jordan,JORDAN","1998-05-12","APAAME_19980512_DLK-0121.tif","","JAWA","","","","","","",""
1271,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0122.tif","","HUWEINIT","","","","","","",""
1270,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0123.tif","","HUWEINIT","","","","","","",""
1269,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0124.tif","","HUWEINIT","","","","","","",""
1268,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0125.tif","","HUWEINIT","","","","","","",""
1267,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0128.tif","","HUWEINIT","","","","","","",""
1266,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0126.tif","","HUWEINIT","","","","","","",""
1265,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0127.tif","","HUWEINIT","","","","","","",""
1264,"Photo","Active","Thomas Huet","","Aritein Qasr Huweinit","lat=32.1406861568, lon=36.8247747287","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0129.tif","","HUWEINIT","","","","","","",""
1263,"Photo","Active","Thomas Huet","","Hibabiya Kite 42, Hibabiya Kite 43","to:32.021753, 36.630185 (Hibabiya Kite 42); to:32.025589, 36.626995 (Hibabiya Kite 43); SL98/9.9, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0130.tif","","KITE 6KM EAST OF HIBABIYA, 3202","","","","","","",""
1262,"Photo","Active","Thomas Huet","","Hibabiya Kite 42, Hibabiya Kite 43","to:32.021753, 36.630185 (Hibabiya Kite 42); to:32.025589, 36.626995 (Hibabiya Kite 43); SL98/9.10, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0131.tif","","KITE 6KM EAST OF HIBABIYA, 3202, 3206, 3207","","","","","","",""
1261,"Photo","Active","Thomas Huet","","Hibabiya Wheel 2; Hibabiya Stone Circle 2","to:32.0167536094, 36.6228011267 (Hibabiya Wheel 2); to:32.0180199085, 36.6234575548 (Hibabiya Stone Circle 2); BW98/1.31, JF; SL98/9.11, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0132.tif","","6KM EAST OF HIBABIYA, 3199, 61.101","","","","","","",""
1260,"Photo","Active","Thomas Huet","","Hibabiya Wheel 2; Hibabiya Stone Circle 2","to:32.0167536094, 36.6228011267 (Hibabiya Wheel 2); to:32.0180199085, 36.6234575548 (Hibabiya Stone Circle 2); BW98/1.31, JF; SL98/9.12, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0133.tif","","6KM EAST OF HIBABIYA, 3199, 61.101","","","","","","",""
1259,"Photo","Active","Thomas Huet","","Hibabiya Wheel 2; Hibabiya Stone Circle 2","to:32.0167536094, 36.6228011267 (Hibabiya Wheel 2); to:32.0180199085, 36.6234575548 (Hibabiya Stone Circle 2); BW98/1.31, JF; SL98/9.13, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0134.tif","","6KM EAST OF HIBABIYA, 3199, 61.101","","","","","","",""
1258,"Photo","Active","Thomas Huet","","Hibabiya Wheel 2; Hibabiya Stone Circle 2","to:32.0167536094, 36.6228011267 (Hibabiya Wheel 2); to:32.0180199085, 36.6234575548 (Hibabiya Stone Circle 2); BW98/1.31, JF; SL98/9.14, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0135.tif","","6KM EAST OF HIBABIYA, 3199, 61.101","","","","","","",""
1257,"Photo","Active","Thomas Huet","","Hibabiya Wheel 2; Hibabiya Stone Circle 2","to:32.0167536094, 36.6228011267 (Hibabiya Wheel 2); to:32.0180199085, 36.6234575548 (Hibabiya Stone Circle 2); BW98/1.31, JF; SL98/9.15, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0136.tif","","6KM EAST OF HIBABIYA, 3199, 61.101","","","","","","",""
1256,"Photo","Active","Thomas Huet","","Hibabiya Kite 42","to:32.021753, 36.630185 (Hibabiya Kite 42); SL98/9.16, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0137.tif","","6KM EAST OF HIBABIYA, 3202, 61.101","","","","","","",""
1255,"Photo","Active","Thomas Huet","","6KM EAST OF HIBABIYA, 61.101","SL98/9.17, jf","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0138.tif","","6KM EAST OF HIBABIYA, 61.101","","","","","","",""
1254,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0139.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1253,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0140.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1252,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0141.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1251,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0142.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1250,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","","1998-05-12","APAAME_19980512_DLK-0143.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1249,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0144.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1248,"Photo","Active","Thomas Huet","","Farm 2, Farm 5/ X Walls","""Farm 2"" lat=32.2826062422, lon=36.3715148015; ""Farm 5/ X Walls"" lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0145.tif","","SITE 3, FARM5, X WALLS","","","","","","",""
1247,"Photo","Active","Thomas Huet","","Farm 5/ X Walls","lat=32.2842105186, lon=36.381965837","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0146.tif","","SITE 5, J640","","","","","","",""
1246,"Photo","Active","Thomas Huet","","Site 5 (J640), Kh. Rufeifa","""Site 5 (J640)"" lat=32.2621036241, lon=36.3931455582; ""Kh. Rufeifa"" lat=32.2659523948, lon=36.3972851539","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0147.tif","","SITE 5, J640","","","","","","",""
1245,"Photo","Active","Thomas Huet","","Site 5 (J640), Kh. Rufeifa","""Site 5 (J640)"" lat=32.2621036241, lon=36.3931455582; ""Kh. Rufeifa"" lat=32.2659523948, lon=36.3972851539","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0148.tif","","SITE 5, J640","","","","","","",""
1244,"Photo","Active","Thomas Huet","","Site 5 (J640), Kh. Rufeifa","""Site 5 (J640)"" lat=32.2621036241, lon=36.3931455582; ""Kh. Rufeifa"" lat=32.2659523948, lon=36.3972851539","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0149.tif","","SITE 5, J640","","","","","","",""
1243,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0150.tif","","SITE 5, J640","","","","","","",""
1242,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0151.tif","","SITE 5, J640","","","","","","",""
1241,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0152.tif","","SITE 5, J640","","","","","","",""
1240,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0153.tif","","SITE 5, J640","","","","","","",""
1239,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0154.tif","","SITE 5, J640","","","","","","",""
1238,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0155.tif","","SITE 5, J640","","","","","","",""
1237,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0156.tif","","SITE 5, J640","","","","","","",""
1236,"Photo","Active","Thomas Huet","","Site 5 (J640)","lat=32.2621036241, lon=36.3931455582","","","","","","Jordan,JORDAN","1998-01-01","APAAME_19980512_DLK-0157.tif","","SITE 5, J640","","","","","","",""
1235,"Photo","Active","Thomas Huet","","El-Fedein/ Mafraq","lat=32.3451515563, lon=36.2006678382","","","","","","","1998-05-12","APAAME_19980512_DLK-0158.tif","","El-Fedein/Mafraq","","","","","","",""
1234,"Photo","Active","Thomas Huet","","El-Fedein/ Mafraq","lat=32.3451515563, lon=36.2006678382","","","","","","","1998-05-12","APAAME_19980512_DLK-0159.tif","","El-Fedein/Mafraq","","","","","","",""
1233,"Photo","Active","Thomas Huet","","El-Fedein/ Mafraq","lat=32.3451515563, lon=36.2006678382","","","","","","","1998-05-12","APAAME_19980512_DLK-0160.tif","","EL-FEDEIN, MAFRAQ","","","","","","",""
1232,"Photo","Active","Thomas Huet","","El-Fedein/ Mafraq","lat=32.3451515563, lon=36.2006678382","","","","","","","1998-05-12","APAAME_19980512_DLK-0161.tif","","EL-FEDEIN, MAFRAQ","","","","","","",""
1231,"Photo","Active","Thomas Huet","","El-Fedein/ Mafraq","lat=32.3451515563, lon=36.2006678382","","","","","","","1998-05-12","APAAME_19980512_DLK-0163.tif","","EL-FEDEIN, MAFRAQ","","","","","","",""
1230,"Photo","Active","Thomas Huet","","Hayyan al-Mashrif","lat=32.2667751863, lon=36.1542417799","","","","","","","1998-05-12","APAAME_19980512_DLK-0165.tif","","","","","","","","",""
1229,"Photo","Active","Thomas Huet","","El-Fedein/ Mafraq","lat=32.3451515563, lon=36.2006678382","","","","","","","1998-05-12","APAAME_19980512_DLK-0162.tif","","EL-FEDEIN, MAFRAQ","","","","","","",""
1228,"Photo","Active","Thomas Huet","","Thughrat el-Jubb","lat=32.2718149343, lon=36.2284480336","","","","","","","1998-05-12","APAAME_19980512_DLK-0164.tif","","THUGHRAT EL-JUBB","","","","","","",""
1227,"Photo","Active","Thomas Huet","","Hayyan al-Mashrif","lat=32.2667751863, lon=36.1542417799","","","","","","","1998-05-12","APAAME_19980512_DLK-0166.tif","","HAYYAN AL-MASHRIF","","","","","","",""
1226,"Photo","Active","Thomas Huet","","Hayyan al-Mashrif","lat=32.2667751863, lon=36.1542417799","","","","","","","1998-05-12","APAAME_19980512_DLK-0167.tif","","HAYYAN EL-MASHRIF","","","","","","",""
1225,"Photo","Active","Thomas Huet","","Kh. Rufeifa","lat=32.2659523948, lon=36.3972851539","","","","","","","1998-05-12","APAAME_19980512_DLK-0168.tif","","KH. RUFEIFA","","","","","","",""
1224,"Photo","Active","Thomas Huet","","Kh. Rufeifa","lat=32.2659523948, lon=36.3972851539","","","","","","","1998-05-12","APAAME_19980512_DLK-0169.tif","","KH. RUFEIFA","","","","","","",""
1223,"Photo","Active","Thomas Huet","","Farm 5/ X Walls","lat=32.2842105186, lon=36.381965837","","","","","","","1998-05-12","APAAME_19980512_DLK-0170.tif","","SITE 3, FARM 5/ X WALLS","","","","","","",""
1222,"Photo","Active","Thomas Huet","","Farm 5/ X Walls","lat=32.2842105186, lon=36.381965837","","","","","","","1998-05-12","APAAME_19980512_DLK-0171.tif","","SITE 3, FARM 5/ X WALLS","","","","","","",""
1221,"Photo","Active","Thomas Huet","","Farm 2","lat=32.2826062422, lon=36.3715148015","","","","","","","1998-05-12","APAAME_19980512_DLK-0172.tif","","SITE 3, FARM 5/ X WALLS","","","","","","",""
1220,"Photo","Active","Thomas Huet","","Farm 2","lat=32.2826062422, lon=36.3715148015","","","","","","","1998-05-12","APAAME_19980512_DLK-0173.tif","","SITE 3, FARM 5/ X WALLS","","","","","","",""
1219,"Photo","Active","Thomas Huet","","Al-Mughayyir","to:32.466975, 36.2019805556 (Al-Mughayyir (K737)); BW98/4.21, jf","","","","","","","1998-05-12","APAAME_19980512_DLK-0178.tif","","EL-MUGHEIR","","","","","","",""
